,created_date,tweets,sentiment
229,2019-05-05,Buffett Munger sound off Brexit Berkshire meeting : 'horrible ' ' mistake ',Negative
230,2019-05-05,Warren Buffett Charlie Munger react Wells Fargo 's bank account scandal,Neutral
231,2019-05-05,Warren Buffett n't practice preaches index investing,Neutral
232,2019-05-05,"Buffett America 's economy , capitalism : 'It works '",Neutral
233,2019-05-05,Warren Buffett feels worse missing Google Amazon,Negative
234,2019-05-05,Warren Buffett values life : 'It 's two things ca n't buy ',Neutral
235,2019-05-05,"Charlie Munger : 'If want one mantra , comes ' Singapore 's first prime minister",Positive
236,2019-05-05,Warren Buffett missing market 's hottest tech stocks,Negative
237,2019-05-05,Munger : Bitcoin investors 'celebrate ... Judas ' happy hours,Positive
238,2019-05-05,Behind scenes shopping Berkshire Hathaway 's shareholders meeting :,Negative
239,2019-05-05,Warren Buffett says companies distress increasingly turning Berkshire Hathaway,Neutral
240,2019-05-05,Berkshire Hathaway 'very peculiar ' according Charlie Munger,Positive
241,2019-05-05,behind scenes look shopping Berkshire Hathaway 's shareholders meeting,Negative
242,2019-05-04,Berkshire Hathaway 's Warren Buffett says private equity 'not good looks ',Negative
243,2019-05-04,Warren Buffett describes fun investment outside Berkshire — duck hunting club struck oil…,Positive
244,2019-05-04,Highlights 2019 Berkshire Hathaway Shareholders Meeting,Neutral
245,2019-05-04,"Warren Buffett : 'm 'card-carrying capitalist , ' rejects US embrace socialism",Neutral
246,2019-05-04,RT @ SallyPancakes : Another great Berkshire Hathaway shareholders meeting # YFBuffett,Positive
247,2019-05-04,"Buffett Munger sound off Brexit Berkshire meeting , calling 'horrible ' ' mistake'…",Negative
248,2019-05-04,"Highlight : @ Serwer # BRK19 : `` get lulled afternoon , morning ... chocolates life ... It'…",Neutral
249,2019-05-04,Highlight : Buffett See 's : `` 've 10 12 ideas ... none really worked . '' Munger adds : `` failed…,Positive
250,2019-05-04,"Highlight : `` cases , 've learned 'm incompetent — actually plus , 've discarded that…",Negative
251,2019-05-04,"Highlight : `` used say large amounts money develop anchor , '' Munger says . `` 've seen gen…",Positive
252,2019-05-04,Warren Buffett n't practice preaches index investing,Neutral
253,2019-05-04,"Highlight : Munger investing philosophy : `` n't indexes , always willing just…",Positive
254,2019-05-04,"Highlight : `` Charlie literally ... 60 years , 've never argument , '' Buffett says . `` 'll never have…",Neutral
255,2019-05-04,"Buffett American economy , capitalism : 'It works '",Neutral
256,2019-05-04,"Highlight : `` ’ formula evaluates risk , '' Buffett says , `` certainly make calculatio…",Positive
257,2019-05-04,Highlight : `` success auto companies getting insurance business probably likely insuran…,Positive
258,2019-05-04,"Highlight : Buffett : `` n't formula evaluates risk , certainly make calculation ri…",Positive
259,2019-05-04,Highlight : large transactions $ 10 billion Occidental transaction ? Buffett : `` somebody wants lo…,Positive
